filename,width,height,class,xmin,ymin,xmax,ymax
2837.jpg,332,133,no_comercial,111,49,198,91
2837.jpg,332,133,no_comercial,0,44,105,88
2838.jpg,332,133,no_comercial,11,40,331,113
2839.jpg,332,133,no_comercial,0,51,331,111
2840.jpg,332,133,no_comercial,129,50,170,80
2840.jpg,332,133,no_comercial,166,61,194,83
2840.jpg,332,133,no_comercial,185,57,217,83
2840.jpg,332,133,no_comercial,236,58,331,97
2840.jpg,332,133,no_comercial,0,34,129,93
2841.jpg,332,133,no_comercial,135,59,181,82
2841.jpg,332,133,no_comercial,191,56,331,111
2841.jpg,332,133,no_comercial,83,53,141,92
2841.jpg,332,133,no_comercial,2,44,86,105
2843.jpg,332,133,no_comercial,84,50,306,125
2843.jpg,332,133,no_comercial,0,31,83,79
2846.jpg,332,133,no_comercial,98,51,224,94
2846.jpg,332,133,no_comercial,204,46,276,99
2846.jpg,332,133,no_comercial,0,49,106,100
2847.jpg,332,133,no_comercial,0,39,331,104
2848.jpg,332,133,no_comercial,0,43,331,108
2849.jpg,332,133,no_comercial,0,53,27,91
2849.jpg,332,133,no_comercial,25,54,82,93
2849.jpg,332,133,no_comercial,73,45,128,96
2849.jpg,332,133,no_comercial,122,48,190,92
2849.jpg,332,133,no_comercial,189,53,252,95
2849.jpg,332,133,no_comercial,250,57,328,100
2852.jpg,332,133,no_comercial,0,38,93,94
2852.jpg,332,133,no_comercial,89,47,154,84
2852.jpg,332,133,no_comercial,145,37,198,82
2852.jpg,332,133,no_comercial,189,34,240,83
2852.jpg,332,133,no_comercial,235,45,331,91
2853.jpg,332,133,no_comercial,0,41,205,106
2853.jpg,332,133,comercial,215,51,272,103
2853.jpg,332,133,comercial,272,53,331,106
2854.jpg,332,133,comercial,124,64,151,87
2854.jpg,332,133,no_comercial,0,56,40,92
2854.jpg,332,133,no_comercial,48,55,94,93
2854.jpg,332,133,no_comercial,159,54,201,91
2854.jpg,332,133,no_comercial,188,45,220,95
2854.jpg,332,133,no_comercial,223,57,275,85
2854.jpg,332,133,no_comercial,267,46,331,93
2855.jpg,332,133,no_comercial,0,33,84,99
2855.jpg,332,133,no_comercial,75,28,131,89
2855.jpg,332,133,no_comercial,174,31,238,98
2855.jpg,332,133,no_comercial,227,43,330,109
2856.jpg,332,133,no_comercial,0,48,27,93
2856.jpg,332,133,no_comercial,32,57,64,94
2856.jpg,332,133,no_comercial,62,49,105,91
2856.jpg,332,133,no_comercial,98,53,190,103
2856.jpg,332,133,no_comercial,197,68,331,117
2858.jpg,332,133,no_comercial,2,65,65,120
2858.jpg,332,133,no_comercial,61,60,112,109
2858.jpg,332,133,comercial,134,66,214,102
2858.jpg,332,133,comercial,214,59,261,96
2858.jpg,332,133,no_comercial,263,56,331,96
2860.jpg,332,133,comercial,0,59,66,85
2860.jpg,332,133,no_comercial,71,49,153,104
2860.jpg,332,133,no_comercial,139,55,323,102
2861.jpg,332,133,no_comercial,0,50,331,112
2862.jpg,332,133,no_comercial,78,48,251,108
2862.jpg,332,133,no_comercial,254,46,331,85
2862.jpg,332,133,no_comercial,0,42,61,108
2865.jpg,332,133,no_comercial,159,56,232,114
2865.jpg,332,133,no_comercial,228,67,331,113
2865.jpg,332,133,no_comercial,0,54,98,113
2867.jpg,332,133,no_comercial,0,54,43,84
2867.jpg,332,133,no_comercial,36,35,105,97
2867.jpg,332,133,no_comercial,96,32,226,96
2867.jpg,332,133,no_comercial,246,48,310,97
2867.jpg,332,133,comercial,302,57,331,99
2868.jpg,332,133,no_comercial,0,56,36,87
2868.jpg,332,133,no_comercial,31,50,74,92
2868.jpg,332,133,no_comercial,64,51,100,95
2868.jpg,332,133,no_comercial,90,54,134,98
2868.jpg,332,133,no_comercial,129,61,166,99
2868.jpg,332,133,no_comercial,161,56,211,93
2868.jpg,332,133,no_comercial,204,57,282,89
2868.jpg,332,133,no_comercial,274,55,331,88
2870.jpg,332,133,no_comercial,0,48,58,99
2870.jpg,332,133,no_comercial,49,36,97,100
2870.jpg,332,133,no_comercial,91,34,150,102
2870.jpg,332,133,comercial,144,53,210,100
2870.jpg,332,133,no_comercial,209,59,255,105
2870.jpg,332,133,no_comercial,259,65,331,107
2872.jpg,332,133,comercial,0,33,321,104
2874.jpg,332,133,comercial,69,54,114,81
2874.jpg,332,133,no_comercial,214,39,331,88
2875.jpg,332,133,no_comercial,0,45,331,99
2876.jpg,332,133,no_comercial,0,49,331,115
2877.jpg,332,133,no_comercial,0,56,331,115
2879.jpg,332,133,no_comercial,0,64,83,93
2879.jpg,332,133,comercial,264,56,331,91
2879.jpg,332,133,no_comercial,146,55,245,96
2881.jpg,332,133,comercial,171,60,219,100
2881.jpg,332,133,no_comercial,101,61,155,100
2881.jpg,332,133,no_comercial,63,62,104,91
2881.jpg,332,133,no_comercial,34,62,60,96
2883.jpg,332,133,no_comercial,0,39,331,111
2885.jpg,332,133,no_comercial,0,56,331,118
2886.jpg,332,133,comercial,100,59,149,88
2886.jpg,332,133,no_comercial,146,61,205,86
2886.jpg,332,133,no_comercial,197,55,252,90
2886.jpg,332,133,no_comercial,8,45,90,103
2886.jpg,332,133,no_comercial,252,61,311,120
2888.jpg,332,133,comercial,123,59,143,78
2888.jpg,332,133,comercial,187,57,204,78
2888.jpg,332,133,comercial,196,58,224,77
2888.jpg,332,133,comercial,80,60,108,78
2888.jpg,332,133,comercial,10,63,54,85
2888.jpg,332,133,comercial,255,59,276,71
2894.jpg,332,133,no_comercial,247,46,331,103
2894.jpg,332,133,no_comercial,177,50,248,113
2894.jpg,332,133,no_comercial,112,43,186,108
2894.jpg,332,133,no_comercial,63,26,121,100
2894.jpg,332,133,no_comercial,36,43,70,78
2896.jpg,332,133,no_comercial,259,33,305,80
2896.jpg,332,133,no_comercial,80,54,255,86
2896.jpg,332,133,no_comercial,3,53,91,84
2897.jpg,332,133,no_comercial,64,52,179,99
2900.jpg,332,133,no_comercial,0,48,331,109
2903.jpg,332,133,no_comercial,0,47,331,105
2906.jpg,332,133,comercial,144,66,183,97
2906.jpg,332,133,comercial,102,64,136,94
2906.jpg,332,133,comercial,286,54,331,95
2906.jpg,332,133,comercial,230,65,277,95
2906.jpg,332,133,no_comercial,0,57,30,97
2906.jpg,332,133,no_comercial,24,56,100,94
2909.jpg,332,133,no_comercial,0,44,49,83
2909.jpg,332,133,no_comercial,45,46,90,87
2909.jpg,332,133,no_comercial,91,48,166,87
2909.jpg,332,133,no_comercial,162,55,242,92
2909.jpg,332,133,no_comercial,240,59,324,93
2910.jpg,332,133,no_comercial,2,49,82,90
2910.jpg,332,133,no_comercial,77,45,145,90
2910.jpg,332,133,no_comercial,139,50,210,96
2910.jpg,332,133,no_comercial,210,57,258,82
2910.jpg,332,133,no_comercial,254,54,331,95
2911.jpg,332,133,comercial,186,61,209,77
2911.jpg,332,133,comercial,225,61,253,84
2911.jpg,332,133,no_comercial,253,55,285,76
2911.jpg,332,133,no_comercial,288,52,331,78
2911.jpg,332,133,comercial,206,61,219,71
2911.jpg,332,133,no_comercial,0,48,109,82
2911.jpg,332,133,no_comercial,108,48,189,89
2913.jpg,332,133,comercial,36,52,129,90
2913.jpg,332,133,no_comercial,131,58,191,95
2913.jpg,332,133,no_comercial,191,52,265,92
2913.jpg,332,133,comercial,262,46,331,96
2913.jpg,332,133,comercial,0,40,30,86
2916.jpg,332,133,no_comercial,0,42,331,122
2917.jpg,332,133,no_comercial,0,45,331,108
2919.jpg,332,133,no_comercial,0,43,331,117
2921.jpg,332,133,no_comercial,0,48,331,106
2922.jpg,332,133,no_comercial,255,53,314,84
2922.jpg,332,133,no_comercial,187,55,257,93
2922.jpg,332,133,no_comercial,123,51,198,91
2922.jpg,332,133,no_comercial,72,54,137,90
2922.jpg,332,133,no_comercial,0,51,73,93
2923.jpg,332,133,no_comercial,0,46,144,107
2923.jpg,332,133,comercial,189,54,224,100
2924.jpg,332,133,no_comercial,4,44,331,112
2927.jpg,332,133,no_comercial,0,44,36,79
2927.jpg,332,133,no_comercial,34,51,131,81
2927.jpg,332,133,no_comercial,131,53,174,82
2927.jpg,332,133,comercial,165,59,204,80
2927.jpg,332,133,no_comercial,204,62,312,94
2928.jpg,332,133,no_comercial,0,65,76,99
2928.jpg,332,133,no_comercial,179,66,241,101
2928.jpg,332,133,no_comercial,119,63,179,100
2928.jpg,332,133,comercial,74,64,121,97
2929.jpg,332,133,no_comercial,187,61,257,92
2929.jpg,332,133,no_comercial,130,60,194,92
2929.jpg,332,133,no_comercial,51,54,109,86
2929.jpg,332,133,no_comercial,258,61,331,98
2930.jpg,332,133,comercial,270,50,331,87
2930.jpg,332,133,comercial,239,54,272,78
2930.jpg,332,133,no_comercial,105,56,170,92
2930.jpg,332,133,comercial,166,62,228,93
2931.jpg,332,133,no_comercial,2,46,331,89
2935.jpg,332,133,no_comercial,0,30,331,93
2936.jpg,332,133,no_comercial,209,44,331,80
2936.jpg,332,133,comercial,133,63,150,75
2936.jpg,332,133,no_comercial,0,56,115,89
2937.jpg,332,133,comercial,0,59,68,96
2937.jpg,332,133,no_comercial,62,50,331,117
2938.jpg,332,133,no_comercial,0,50,331,113
2939.jpg,332,133,comercial,81,64,122,99
2939.jpg,332,133,no_comercial,225,48,331,98
2939.jpg,332,133,no_comercial,123,52,235,101
2939.jpg,332,133,no_comercial,0,38,77,97
2940.jpg,332,133,comercial,190,60,231,85
2940.jpg,332,133,comercial,0,58,65,89
2940.jpg,332,133,comercial,72,59,101,85
2940.jpg,332,133,comercial,96,64,123,88
2940.jpg,332,133,no_comercial,245,53,315,95
2940.jpg,332,133,comercial,291,60,331,85
2941.jpg,332,133,comercial,57,55,100,83
2941.jpg,332,133,no_comercial,228,52,279,93
2941.jpg,332,133,no_comercial,260,44,331,83
2941.jpg,332,133,no_comercial,160,52,239,92
2941.jpg,332,133,no_comercial,80,49,159,100
2942.jpg,332,133,comercial,188,64,268,114
2942.jpg,332,133,no_comercial,0,44,67,96
2942.jpg,332,133,no_comercial,55,53,181,111
2943.jpg,332,133,no_comercial,151,43,217,81
2943.jpg,332,133,comercial,29,55,71,75
2943.jpg,332,133,no_comercial,72,54,146,87
2943.jpg,332,133,no_comercial,225,56,331,113
2945.jpg,332,133,no_comercial,0,48,331,110
2947.jpg,332,133,comercial,116,64,167,95
2947.jpg,332,133,no_comercial,165,59,242,88
2947.jpg,332,133,no_comercial,241,56,331,94
2947.jpg,332,133,no_comercial,0,51,114,107
2949.jpg,332,133,no_comercial,0,37,331,122
2950.jpg,332,133,no_comercial,0,48,330,120
2952.jpg,332,133,no_comercial,0,52,331,111
2953.jpg,332,133,comercial,87,51,159,104
2953.jpg,332,133,no_comercial,0,49,88,105
2953.jpg,332,133,no_comercial,191,57,331,109
2954.jpg,332,133,no_comercial,0,41,331,92
2955.jpg,332,133,comercial,0,46,58,107
2955.jpg,332,133,no_comercial,63,38,331,91
2957.jpg,332,133,comercial,30,43,90,82
2957.jpg,332,133,comercial,88,49,119,80
2957.jpg,332,133,comercial,164,48,329,90
2957.jpg,332,133,comercial,132,55,156,74
2959.jpg,332,133,comercial,134,60,181,90
2959.jpg,332,133,no_comercial,0,52,116,93
2959.jpg,332,133,comercial,257,62,290,78
2959.jpg,332,133,comercial,289,64,331,82
2960.jpg,332,133,comercial,257,54,331,86
2960.jpg,332,133,no_comercial,153,49,257,92
2960.jpg,332,133,no_comercial,101,52,163,88
2962.jpg,332,133,no_comercial,0,40,213,99
2962.jpg,332,133,no_comercial,227,57,280,99
2963.jpg,332,133,no_comercial,0,40,331,119
2964.jpg,332,133,no_comercial,41,48,331,122
2970.jpg,332,133,no_comercial,246,59,317,92
2970.jpg,332,133,no_comercial,0,44,211,85
2972.jpg,332,133,no_comercial,0,49,331,126
2973.jpg,332,133,comercial,38,52,82,68
2973.jpg,332,133,no_comercial,89,48,143,72
2973.jpg,332,133,no_comercial,172,31,277,88
2973.jpg,332,133,no_comercial,282,28,331,55
2975.jpg,332,133,no_comercial,0,52,331,116
2976.jpg,332,133,no_comercial,0,53,331,123
2978.jpg,332,133,comercial,28,63,93,94
2978.jpg,332,133,comercial,171,62,190,73
2978.jpg,332,133,no_comercial,225,51,276,79
2978.jpg,332,133,no_comercial,284,57,331,87
2978.jpg,332,133,no_comercial,98,56,153,81
2979.jpg,332,133,comercial,10,59,79,92
2979.jpg,332,133,no_comercial,102,54,241,90
2979.jpg,332,133,comercial,241,61,331,90
2981.jpg,332,133,comercial,61,71,108,103
2981.jpg,332,133,no_comercial,156,53,262,118
2981.jpg,332,133,no_comercial,263,46,331,114
2982.jpg,332,133,no_comercial,4,22,168,101
2982.jpg,332,133,no_comercial,158,18,331,93
2983.jpg,332,133,no_comercial,0,43,331,126
2985.jpg,332,133,comercial,131,59,172,81
2985.jpg,332,133,comercial,171,64,188,81
2985.jpg,332,133,comercial,188,62,205,81
2985.jpg,332,133,comercial,204,60,222,82
2985.jpg,332,133,comercial,242,66,259,85
2985.jpg,332,133,comercial,268,61,296,81
2985.jpg,332,133,comercial,295,65,310,84
2985.jpg,332,133,comercial,309,63,323,79
2985.jpg,332,133,comercial,25,45,92,80
2987.jpg,332,133,no_comercial,202,54,331,105
2987.jpg,332,133,no_comercial,114,45,171,93
2987.jpg,332,133,comercial,0,56,44,83
2987.jpg,332,133,no_comercial,47,52,108,101
2989.jpg,332,133,no_comercial,0,44,331,107
2990.jpg,332,133,no_comercial,0,47,243,82
2990.jpg,332,133,comercial,242,49,304,82
2993.jpg,332,133,no_comercial,68,47,161,100
2993.jpg,332,133,no_comercial,163,34,273,103
2994.jpg,332,133,comercial,119,65,147,89
2994.jpg,332,133,no_comercial,218,66,299,105
2994.jpg,332,133,no_comercial,162,62,235,103
2994.jpg,332,133,no_comercial,32,64,120,104
2995.jpg,332,133,no_comercial,1,44,331,104
2996.jpg,332,133,no_comercial,0,45,331,121
2998.jpg,332,133,comercial,22,52,61,87
2998.jpg,332,133,comercial,0,53,22,83
2998.jpg,332,133,comercial,270,57,331,87
2998.jpg,332,133,comercial,237,58,267,87
2998.jpg,332,133,no_comercial,63,54,224,88
3001.jpg,332,133,no_comercial,118,58,229,104
3001.jpg,332,133,no_comercial,230,52,331,108
3001.jpg,332,133,no_comercial,0,49,108,94
3002.jpg,332,133,no_comercial,231,52,331,93
3002.jpg,332,133,no_comercial,134,54,207,98
3002.jpg,332,133,no_comercial,0,44,139,115
3003.jpg,332,133,no_comercial,0,43,331,117
3006.jpg,332,133,no_comercial,249,51,331,93
3006.jpg,332,133,no_comercial,193,55,248,88
3006.jpg,332,133,no_comercial,128,47,204,92
3006.jpg,332,133,no_comercial,7,39,132,99
3009.jpg,332,133,no_comercial,111,54,208,124
3009.jpg,332,133,comercial,40,64,67,86
3009.jpg,332,133,no_comercial,85,54,124,90
3009.jpg,332,133,no_comercial,214,60,269,90
3009.jpg,332,133,no_comercial,262,50,331,108
3010.jpg,332,133,no_comercial,160,61,282,115
3010.jpg,332,133,no_comercial,94,60,162,99
3010.jpg,332,133,no_comercial,42,51,100,91
3011.jpg,332,133,no_comercial,201,52,331,103
3011.jpg,332,133,no_comercial,135,54,186,92
3011.jpg,332,133,no_comercial,91,51,136,93
3011.jpg,332,133,no_comercial,0,35,93,87
3012.jpg,332,133,comercial,82,53,117,99
3012.jpg,332,133,comercial,123,67,180,96
3012.jpg,332,133,no_comercial,28,56,84,103
3012.jpg,332,133,no_comercial,204,50,283,99
3013.jpg,332,133,no_comercial,0,34,330,111
3016.jpg,332,133,no_comercial,0,48,331,111
3018.jpg,332,133,no_comercial,0,48,331,121
3019.jpg,332,133,comercial,143,47,269,91
3019.jpg,332,133,comercial,86,52,124,90
3019.jpg,332,133,comercial,46,52,72,87
3019.jpg,332,133,comercial,28,55,49,79
3019.jpg,332,133,comercial,1,55,35,77
3019.jpg,332,133,comercial,296,48,331,87
3020.jpg,332,133,comercial,0,39,79,78
3020.jpg,332,133,comercial,76,46,98,76
3020.jpg,332,133,comercial,146,35,267,92
3022.jpg,332,133,comercial,71,60,104,90
3022.jpg,332,133,no_comercial,176,48,254,82
3022.jpg,332,133,no_comercial,0,55,45,89
3022.jpg,332,133,no_comercial,105,51,185,86
3023.jpg,332,133,no_comercial,0,35,331,102
3024.jpg,332,133,no_comercial,0,35,331,112
3025.jpg,332,133,no_comercial,0,30,100,99
3025.jpg,332,133,no_comercial,143,55,331,120
3027.jpg,332,133,no_comercial,0,45,331,112
3028.jpg,332,133,no_comercial,0,34,331,108
3029.jpg,332,133,no_comercial,223,51,282,99
3029.jpg,332,133,no_comercial,72,49,113,92
3029.jpg,332,133,no_comercial,108,60,139,92
3029.jpg,332,133,no_comercial,154,55,199,88
3030.jpg,332,133,comercial,95,66,135,91
3030.jpg,332,133,comercial,125,60,160,87
3030.jpg,332,133,comercial,242,58,298,89
3030.jpg,332,133,no_comercial,39,59,80,91
3032.jpg,332,133,no_comercial,0,44,331,126
3033.jpg,332,133,no_comercial,0,39,331,104
3036.jpg,332,133,no_comercial,0,36,331,106
3040.jpg,332,133,comercial,0,41,69,85
3040.jpg,332,133,no_comercial,69,56,104,88
3040.jpg,332,133,no_comercial,108,47,178,86
3040.jpg,332,133,no_comercial,174,54,238,91
3041.jpg,332,133,no_comercial,0,41,34,90
3041.jpg,332,133,no_comercial,23,49,89,91
3041.jpg,332,133,no_comercial,78,49,147,93
3041.jpg,332,133,no_comercial,142,52,207,87
3041.jpg,332,133,no_comercial,202,58,267,91
3043.jpg,332,133,no_comercial,174,53,284,112
3043.jpg,332,133,no_comercial,52,56,176,107
3043.jpg,332,133,no_comercial,0,43,73,113
3044.jpg,332,133,comercial,229,28,303,67
3044.jpg,332,133,no_comercial,129,50,226,101
3044.jpg,332,133,comercial,44,60,78,100
3044.jpg,332,133,no_comercial,80,55,132,96
3044.jpg,332,133,no_comercial,225,60,290,94
3046.jpg,332,133,no_comercial,275,57,328,82
3046.jpg,332,133,no_comercial,219,51,274,87
3046.jpg,332,133,no_comercial,150,60,207,92
3046.jpg,332,133,no_comercial,0,47,80,84
3047.jpg,332,133,no_comercial,188,51,214,82
3047.jpg,332,133,comercial,229,49,263,80
3047.jpg,332,133,no_comercial,270,58,331,94
3047.jpg,332,133,no_comercial,0,42,81,82
3047.jpg,332,133,no_comercial,83,44,172,92
3048.jpg,332,133,comercial,0,63,50,93
3048.jpg,332,133,comercial,234,43,331,96
3048.jpg,332,133,no_comercial,83,39,235,90
3051.jpg,332,133,no_comercial,0,40,162,102
3051.jpg,332,133,no_comercial,155,30,252,102
3051.jpg,332,133,no_comercial,249,53,331,95
3052.jpg,332,133,comercial,158,54,231,99
3052.jpg,332,133,no_comercial,71,55,156,99
3052.jpg,332,133,no_comercial,6,58,76,104
3052.jpg,332,133,no_comercial,228,52,294,110
3055.jpg,332,133,no_comercial,0,49,331,111
3058.jpg,332,133,comercial,79,43,118,82
3058.jpg,332,133,no_comercial,121,54,240,85
3058.jpg,332,133,no_comercial,0,37,79,87
3058.jpg,332,133,no_comercial,233,52,331,112
3059.jpg,332,133,comercial,145,53,183,104
3059.jpg,332,133,comercial,178,44,211,91
3059.jpg,332,133,comercial,207,52,242,88
3059.jpg,332,133,comercial,239,48,272,89
3059.jpg,332,133,comercial,270,50,297,94
3059.jpg,332,133,comercial,57,53,109,86
3059.jpg,332,133,comercial,106,49,139,88
3065.jpg,332,133,no_comercial,0,37,331,108
3067.jpg,332,133,comercial,58,59,91,84
3067.jpg,332,133,no_comercial,89,56,126,87
3067.jpg,332,133,no_comercial,121,56,212,91
3067.jpg,332,133,no_comercial,200,53,318,103
3067.jpg,332,133,no_comercial,0,35,48,100
3068.jpg,332,133,no_comercial,66,55,177,103
3068.jpg,332,133,no_comercial,0,36,75,101
3068.jpg,332,133,no_comercial,186,50,331,99
3069.jpg,332,133,no_comercial,125,49,291,111
3069.jpg,332,133,no_comercial,0,35,136,111
3070.jpg,332,133,no_comercial,94,49,171,108
3070.jpg,332,133,no_comercial,172,50,256,112
3070.jpg,332,133,no_comercial,254,54,331,115
3070.jpg,332,133,no_comercial,0,46,99,115
3071.jpg,332,133,comercial,36,53,61,76
3071.jpg,332,133,comercial,74,72,105,100
3071.jpg,332,133,comercial,100,65,148,103
3071.jpg,332,133,no_comercial,142,68,186,103
3071.jpg,332,133,no_comercial,29,73,73,102
3072.jpg,332,133,comercial,241,52,278,82
3072.jpg,332,133,no_comercial,0,44,54,99
3072.jpg,332,133,no_comercial,51,41,111,96
3072.jpg,332,133,no_comercial,105,42,173,90
3072.jpg,332,133,no_comercial,169,50,239,90
3078.jpg,332,133,no_comercial,34,60,231,124
3078.jpg,332,133,no_comercial,216,57,331,121
3078.jpg,332,133,no_comercial,0,41,57,125
3079.jpg,332,133,no_comercial,0,35,331,108
3081.jpg,332,133,no_comercial,104,33,331,103
3082.jpg,332,133,no_comercial,0,39,331,113
3083.jpg,332,133,no_comercial,0,44,331,118
3084.jpg,332,133,no_comercial,0,48,331,118
3092.jpg,332,133,no_comercial,194,43,273,90
3092.jpg,332,133,no_comercial,263,44,331,78
3092.jpg,332,133,no_comercial,120,42,199,92
3092.jpg,332,133,no_comercial,55,47,133,89
3092.jpg,332,133,no_comercial,0,48,72,87
3093.jpg,332,133,comercial,221,53,292,94
3093.jpg,332,133,comercial,291,59,331,90
3093.jpg,332,133,comercial,69,52,107,82
3093.jpg,332,133,no_comercial,0,46,73,88
3094.jpg,332,133,comercial,142,61,192,96
3094.jpg,332,133,no_comercial,109,64,148,97
3094.jpg,332,133,no_comercial,75,59,118,108
3094.jpg,332,133,no_comercial,44,60,82,96
3094.jpg,332,133,no_comercial,188,61,226,95
3094.jpg,332,133,no_comercial,215,57,256,92
3095.jpg,332,133,comercial,36,64,66,76
3095.jpg,332,133,no_comercial,70,50,251,91
3095.jpg,332,133,comercial,274,50,315,81
3096.jpg,332,133,comercial,188,58,219,85
3096.jpg,332,133,comercial,218,57,237,82
3096.jpg,332,133,comercial,247,67,262,82
3096.jpg,332,133,no_comercial,0,26,178,84
3098.jpg,332,133,no_comercial,0,44,331,107
3099.jpg,332,133,no_comercial,0,52,94,107
3099.jpg,332,133,no_comercial,93,23,241,101
3099.jpg,332,133,no_comercial,231,27,331,120
3100.jpg,332,133,no_comercial,159,56,248,102
3100.jpg,332,133,no_comercial,74,53,154,103
3100.jpg,332,133,no_comercial,0,58,49,111
3100.jpg,332,133,no_comercial,249,58,331,99
3101.jpg,332,133,comercial,125,28,186,77
3101.jpg,332,133,comercial,90,54,115,76
3101.jpg,332,133,comercial,102,44,129,77
3101.jpg,332,133,no_comercial,0,42,93,96
3101.jpg,332,133,no_comercial,203,30,331,98
3103.jpg,332,133,comercial,94,55,148,94
3103.jpg,332,133,comercial,213,56,260,94
3103.jpg,332,133,comercial,285,64,331,95
3103.jpg,332,133,comercial,19,57,65,89
3103.jpg,332,133,comercial,50,60,86,85
3103.jpg,332,133,comercial,79,59,101,93
3103.jpg,332,133,no_comercial,146,59,213,99
3104.jpg,332,133,comercial,31,61,49,81
3104.jpg,332,133,comercial,48,60,64,79
3104.jpg,332,133,no_comercial,64,58,96,81
3104.jpg,332,133,no_comercial,97,57,132,83
3104.jpg,332,133,no_comercial,130,50,178,84
3104.jpg,332,133,no_comercial,177,57,214,83
3104.jpg,332,133,comercial,246,54,315,79
3104.jpg,332,133,comercial,308,59,331,82
3104.jpg,332,133,no_comercial,210,54,258,83
3107.jpg,332,133,no_comercial,0,33,326,110
3112.jpg,332,133,comercial,0,43,88,96
3112.jpg,332,133,no_comercial,92,39,148,100
3112.jpg,332,133,comercial,166,31,222,85
3112.jpg,332,133,no_comercial,225,42,331,115
3113.jpg,332,133,no_comercial,0,60,39,103
